text,label,sentiment
please if youre seeing this help me retweetbikonu na beg i dey beg we have about pieces of this silver crest blender to be sold trust me this blender dey blend anything even bottle sef bbnaija,0,negative
ha ha aswear the family don blow finish,0,negative
huh u lost mejerz i'm in atl somebodys tryin to have 2 many convos 1 timequotnewbiequotlol,2,positive
some of dis artist na just money make dem fresh make una see fireboy see as d guy be na e be like who no dey see food chop,2,positive
wtf u being serious omg excited mucho thts only a year and a half away happy days its ma fav 1 for obv reasons,2,positive
she was in a coma after a car accident,0,negative
lmao curses wey dem don dey chop since omo if pdp no jazz up it gonna be bloody for them,2,positive
the tile is done and it turned out great mom and dad leave tomorrow morning back to springfield,0,negative
girls if i no look you dis year abeg no vex na my new year resolution cause am,0,negative
rly do i even wanna look that'll make you feel better,2,positive
we're capped so i have to wait till tomorrow to upload,0,negative
di maria play same wing with ronaldoandbalewhile james play dsame position wit iscoso i dnt tink di maria is threatened,1,neutral
jol i donnt feelo gooood i justt takin some dogey cokeecainee errrgghhhhhh ',0,negative
that guy done use the money carry arsenal to win yesterday e come dey tell me rubbish now na on sight if i catch am,2,positive
second everywhere don burst wahala for who no love this wonderful blessed and handsome bobo oo love you yasssss i don get new screensaver,0,negative
i'm gonna cry i went bad at my history test i really hate history,0,negative
nithank god i no sabi danceme sef na only today i hear dat kind song,0,negative
you no wan preach for the most high now you wan go pray to the most high for watin na say you wan high like the most high,2,positive
lol na so we de call am oyell,1,neutral
no be same place abina wetin again,1,neutral
kids graduating 2012 dont have to take sat subject tests,0,negative
i expected a semibreezy day with the rain now there's sun a very hot one grrrr it's so freaking hot i wanna go to the pool,0,negative
thanks but na adult dey play for there abi na children,1,neutral
visa process for saudi is messing up my week not sure if i am going to effatjeddah yet over 40 so fingers crossed,2,positive
watching mtv cribs awards,2,positive
unripe ones at that time sef,1,neutral
what are u still waiting to start ordering your oppo phones and other great and available phones from us you no wan dey snap sweet pictures with great battery life and other great featuresdm im ur phone dealer now its my buttmy lips and skin me in these pictures,0,negative
ugh i really really wanna feel better,0,negative
lol mine is 6 and i know yours are younger and you have 2 hopefully i'll hit that time before you,2,positive
a uncle petey ur so sweet,2,positive
can't get comfortable at all this seriously hurts no good,0,negative
the weather's so weird i wanna control it,2,positive
going to check on cat might be getting sick again caught him squatting on one of my grandma's funeral plants,0,negative
who heard about the 4 yr old who flushed her puppy down the toilet in order to give him a quotbathquot that's sad,0,negative
na glo give una chance to dey gimme got spoilers like this,2,positive
nah this tweet dey cause wahala on top ig omo james brown fit come arrest me as e dey go like this,1,neutral
omg my power cord isn't working anymore i will die without my computer,0,negative
the food was just okay nothing special,1,neutral
did just say he drives down the freeway with his knee while tweeting,2,positive
oh no fucking bug bastard biting you how dare he poor tweeten,0,negative
time for bed falling asleep long day tomorrow ima be so sore i can't already feel it,0,negative
if i dey play ball i dey avoid these kind people i no dey bother my sef to go mack them theyll just use you and shine,2,positive
the guy wey dey flog am no try this na joke compared to wetin him do the woman na,2,positive
sunday morning need to relax and let this day go slow back to work tomorrow why does that always happen,0,negative
its finally nice out an hour before we leave,0,negative
yeahabsolutely true na me dey always use instinct give her surprise alert and then shell be like baby why na god help us,0,negative
i'm so sorry,0,negative
as a chelsea fan i no want make my former papa dey suffer wetin him dey suffer now it too much i want am to win games,0,negative
my hot water is so hot that i've just burnt two fingers while washing makeup brushes,0,negative
eating gold fish 0 yummy,2,positive
this sapa of a thing is now an everyday norms e kan be like say credit alert dey go call debit alert come one credit alert laidiz debit alerts will arrive from nowhere,2,positive
n thanks for caring nobody has really said anything or asked other than jessy,2,positive
yeahyou gotta buy and make your own dunkin donuts coffee around here,0,negative
yes i am sir whats uppp,2,positive
ok time for a little cleaning room btw i must buy twister,2,positive
ann my darling formatting your article for publication any preferred time,2,positive
baba god you sabi as e be for my heart oo abeg bless your boy,2,positive
this one was sent to canada through someone travelling i no dey scam oh you can try me sef,0,negative
poor eden what did you do now,0,negative
bro i rather go back to arsenal na champion we they no dey win no be overall failure them be person go dey jolly if them win fa cup buharitrump lord forbid bad thing i had to beg them on bio not to follow me,2,positive
soooooo what's up what's everybody doing what's everybody talking about what's the latest gossip what's the 411,2,positive
