text,label,sentiment
na craze dem de craze honestly,2,positive
na wetin them talk na,1,neutral
looks like chelsea and man utd will meet in the fa cup final unless everton beats man utd,0,negative
or want to play a game or use google chrome,2,positive
given up on studying history and going to sleep hopefully my jaw will unlock,0,negative
maybe tomorrow hahaha i miss youuuu you have a cam ohhh yer laptop,2,positive
you dey fuck up na that time we begged you to follow us we even promised you one babe sef,2,positive
haha good im not the only one lol,2,positive
thank you for the follow,2,positive
happy mother's day no gift to your mother can ever equal her gift to you life,2,positive
mans brought out clothes for hommie to help him wash i wan act like say i wan help wash am i know him go say leave am buh my village people fit cast me him go pack am gimme,2,positive
twitter keeps making me refresh it it's not making me happy,0,negative
it's crazy how as cameras keep getting bigger cards seem smaller and smaller i currently shoot an 8gb cf and the 5dmkii fills it,0,negative
watching the promotion its not very funny,0,negative
fine ill get myself some miso soup down the street,0,negative
hardest day of finals,0,negative
me my guy abeg take earphone upcoming artist thank you me dey plug am anytime you dey play your song around me upcoming artist ok,2,positive
im an old man in a young body oshey im glad i dont age u think rmd is sugar daddy goals wait till im in my s,0,negative
taxify chop my money last year gan dem wan start again this taxify bolu,2,positive
definitely just failed my exam,0,negative
bro na so man city spoil my ticket yesterday and na only them remain make i chop small k way i suppose use hold body today man just dry like warey,2,positive
that was awesome,2,positive
wouldn't want to miss anything,2,positive
today is the day low expectations tho,0,negative
but the buns that i usually buy are not available anymore so we have to head to jurong west area to buy some food jus reached ho,0,negative
it's 3 o'clock in the morning for me i really should sleep but i don't want to,0,negative
person wey dey cry dey see road nigeria is a big joke,2,positive
going to be live blogging the session over here hit refresh every now amp again,2,positive
is late for his dentist appt they said it was ok but i'm sure they are gonna make me feel it,0,negative
i never ask anything from you im a titan im not good and im dry please bless me anyhow my queen even if na small i just want to have the mouth that you noticed me my queen,0,negative
where did you gooo this morning i wanted to watch the end of the mooovieee,0,negative
guy like us no dey look for love na love dey rush the polytechnic ibadan,0,negative
mehn yeah im a lion hard guy hard guy but lion sef dey cry this is not fair this candle procession and the stories that followed really got teary where did we get it wrong,2,positive
revision again bad times,0,negative
i feel realy sick,0,negative
wetin you dey chop like before,1,neutral
this guy i was thinking about you today like e tey wey i see your tweet alfa,0,negative
haha noooo miah is my cousin rebekahs niece she's so cuteee,2,positive
wohoooo my 100th entryy oh yeah ahaamhh xdd hahah i'm freaky buut nice xdd follow me on twitter love ya all,2,positive
me sef i go love,0,negative
good morning my yard people hope say una don wake tgif im here to take to take all your orders for food bowls and inhouseprivate chef booking watch video to the end to see the outcome,0,negative
ah that's an old idea and already sounds topdown centralized academic in it's obviousness google sleep tight,2,positive
this one don finish eba she con de serve hot looks if you dont geddifok,2,positive
where una for dey see this money take dey buy car for una wives namake una show me na,2,positive
really does miss her man,0,negative
green day new cd on the 15th and you on the 16th woo,2,positive
in this life money is the root of all evilbut you see povertypoverty its the entire fking forest see how grown men and women dey mumu their family name all for k ontop song wey dey cause ear cancer,2,positive
i'm coughing again and can't breathe through nose which is v annoying and am falling so so far behind i'm trying to,0,negative
its 0530 in the morning and its already hot out,0,negative
lil wayne don vex me im actually not excited again,2,positive
you see baba god finish work ontop my matter baba god im grateful of pure goodness smart funny sabi boy with ot wetn remain na that billion,0,negative
dem dey know whu dem de bail at any pointin tym,1,neutral
yay i've been reading along at your blog and was wondering when you'd get that first sale,2,positive
you like wahala abeg tinpin no even de look their face,0,negative
do you hate us,0,negative
lol just like dat send ur acct number dis i no dey watch ball but i love chelsea,0,negative
e one of the small campers just put melted chocolate in my hairyou see what i get for leaving the office and try to be helpful,0,negative
im not saying u shuu nor kip dreads o but when u are not treating it right haaa heaven is not meant for u laidat o this girl don choke life comot for my body her head be smelling like armpit of mad person i wanto faint entering micra in ibadan is risky o,1,neutral
going to exercise the treadmill is my choice,2,positive
okwhen you text them could you ask them to post ur name on their account and account pls,2,positive
continue to dey do rubbish o when dem go sack you e go be like film for your eye ode,0,negative
great question we tried to ask it and we got shut down,2,positive
